name,description,category,unit,unit_cost,supplier_name,minimum_stock,maximum_stock,current_stock,batch_number,location,gl_account,sku,vendor_item_number,notes
Sample Item 432,Sample description for inventory item 432,other,pack,11.50,Sunrise Produce,9.00,20.00,20.00,BATCH-072,Pantry,5131,SKU-00432,VIN-001296,Notes for item 432
Sample Item 433,Sample description for inventory item 433,produce,lb,12.25,Fresh Farms Co.,10.00,22.00,13.00,BATCH-073,Walk-in Cooler,5132,SKU-00433,VIN-001299,Notes for item 433
Sample Item 434,Sample description for inventory item 434,meat,kg,13.00,Prime Protein Supply,11.00,24.00,24.00,BATCH-074,Dry Storage,5133,SKU-00434,VIN-001302,Notes for item 434
Sample Item 435,Sample description for inventory item 435,dairy,oz,13.75,DairyBest Distributors,5.00,19.00,19.00,BATCH-075,Freezer,5134,SKU-00435,VIN-001305,Notes for item 435
Sample Item 436,Sample description for inventory item 436,dry_goods,gal,3.25,Metro Restaurant Supply,6.00,16.00,12.00,BATCH-076,Bar Storage,5135,SKU-00436,VIN-001308,Notes for item 436
Sample Item 437,Sample description for inventory item 437,beverages,liter,4.00,Gourmet Goods LLC,7.00,18.00,11.00,BATCH-077,Prep Station,5136,SKU-00437,VIN-001311,Notes for item 437
Sample Item 438,Sample description for inventory item 438,other,case,4.75,Sunrise Produce,8.00,20.00,16.00,BATCH-078,Pantry,5137,SKU-00438,VIN-001314,Notes for item 438
Sample Item 439,Sample description for inventory item 439,produce,each,5.50,Fresh Farms Co.,9.00,22.00,13.00,BATCH-079,Walk-in Cooler,5138,SKU-00439,VIN-001317,Notes for item 439
Sample Item 440,Sample description for inventory item 440,meat,pack,6.25,Prime Protein Supply,10.00,24.00,14.00,BATCH-080,Dry Storage,5139,SKU-00440,VIN-001320,Notes for item 440
Sample Item 441,Sample description for inventory item 441,dairy,lb,7.00,DairyBest Distributors,11.00,21.00,11.00,BATCH-081,Freezer,5140,SKU-00441,VIN-001323,Notes for item 441
Sample Item 442,Sample description for inventory item 442,dry_goods,kg,7.75,Metro Restaurant Supply,5.00,16.00,14.00,BATCH-082,Bar Storage,5141,SKU-00442,VIN-001326,Notes for item 442
Sample Item 443,Sample description for inventory item 443,beverages,oz,8.50,Gourmet Goods LLC,6.00,18.00,6.00,BATCH-083,Prep Station,5142,SKU-00443,VIN-001329,Notes for item 443
Sample Item 444,Sample description for inventory item 444,other,gal,9.25,Sunrise Produce,7.00,20.00,16.00,BATCH-084,Pantry,5143,SKU-00444,VIN-001332,Notes for item 444
Sample Item 445,Sample description for inventory item 445,produce,liter,10.00,Fresh Farms Co.,8.00,22.00,17.00,BATCH-085,Walk-in Cooler,5144,SKU-00445,VIN-001335,Notes for item 445
Sample Item 446,Sample description for inventory item 446,meat,case,10.75,Prime Protein Supply,9.00,19.00,14.00,BATCH-086,Dry Storage,5145,SKU-00446,VIN-001338,Notes for item 446
Sample Item 447,Sample description for inventory item 447,dairy,each,11.50,DairyBest Distributors,10.00,21.00,12.00,BATCH-087,Freezer,5146,SKU-00447,VIN-001341,Notes for item 447
Sample Item 448,Sample description for inventory item 448,dry_goods,pack,12.25,Metro Restaurant Supply,11.00,23.00,16.00,BATCH-088,Bar Storage,5147,SKU-00448,VIN-001344,Notes for item 448
Sample Item 449,Sample description for inventory item 449,beverages,lb,13.00,Gourmet Goods LLC,5.00,18.00,5.00,BATCH-089,Prep Station,5148,SKU-00449,VIN-001347,Notes for item 449
Sample Item 450,Sample description for inventory item 450,other,kg,13.75,Sunrise Produce,6.00,20.00,20.00,BATCH-090,Pantry,5149,SKU-00450,VIN-001350,Notes for item 450
Sample Item 451,Sample description for inventory item 451,produce,oz,3.25,Fresh Farms Co.,7.00,17.00,17.00,BATCH-001,Walk-in Cooler,5100,SKU-00451,VIN-001353,Notes for item 451
Sample Item 452,Sample description for inventory item 452,meat,gal,4.00,Prime Protein Supply,8.00,19.00,15.00,BATCH-002,Dry Storage,5101,SKU-00452,VIN-001356,Notes for item 452
Sample Item 453,Sample description for inventory item 453,dairy,liter,4.75,DairyBest Distributors,9.00,21.00,19.00,BATCH-003,Freezer,5102,SKU-00453,VIN-001359,Notes for item 453
Sample Item 454,Sample description for inventory item 454,dry_goods,case,5.50,Metro Restaurant Supply,10.00,23.00,15.00,BATCH-004,Bar Storage,5103,SKU-00454,VIN-001362,Notes for item 454
Sample Item 455,Sample description for inventory item 455,beverages,each,6.25,Gourmet Goods LLC,11.00,25.00,15.00,BATCH-005,Prep Station,5104,SKU-00455,VIN-001365,Notes for item 455
Sample Item 456,Sample description for inventory item 456,other,pack,7.00,Sunrise Produce,5.00,15.00,9.00,BATCH-006,Pantry,5105,SKU-00456,VIN-001368,Notes for item 456
Sample Item 457,Sample description for inventory item 457,produce,lb,7.75,Fresh Farms Co.,6.00,17.00,6.00,BATCH-007,Walk-in Cooler,5106,SKU-00457,VIN-001371,Notes for item 457
Sample Item 458,Sample description for inventory item 458,meat,kg,8.50,Prime Protein Supply,7.00,19.00,9.00,BATCH-008,Dry Storage,5107,SKU-00458,VIN-001374,Notes for item 458
Sample Item 459,Sample description for inventory item 459,dairy,oz,9.25,DairyBest Distributors,8.00,21.00,18.00,BATCH-009,Freezer,5108,SKU-00459,VIN-001377,Notes for item 459
Sample Item 460,Sample description for inventory item 460,dry_goods,gal,10.00,Metro Restaurant Supply,9.00,23.00,18.00,BATCH-010,Bar Storage,5109,SKU-00460,VIN-001380,Notes for item 460
Sample Item 461,Sample description for inventory item 461,beverages,liter,10.75,Gourmet Goods LLC,10.00,20.00,19.00,BATCH-011,Prep Station,5110,SKU-00461,VIN-001383,Notes for item 461
Sample Item 462,Sample description for inventory item 462,other,case,11.50,Sunrise Produce,11.00,22.00,16.00,BATCH-012,Pantry,5111,SKU-00462,VIN-001386,Notes for item 462
Sample Item 463,Sample description for inventory item 463,produce,each,12.25,Fresh Farms Co.,5.00,17.00,12.00,BATCH-013,Walk-in Cooler,5112,SKU-00463,VIN-001389,Notes for item 463
Sample Item 464,Sample description for inventory item 464,meat,pack,13.00,Prime Protein Supply,6.00,19.00,7.00,BATCH-014,Dry Storage,5113,SKU-00464,VIN-001392,Notes for item 464
Sample Item 465,Sample description for inventory item 465,dairy,lb,13.75,DairyBest Distributors,7.00,21.00,21.00,BATCH-015,Freezer,5114,SKU-00465,VIN-001395,Notes for item 465
Sample Item 466,Sample description for inventory item 466,dry_goods,kg,3.25,Metro Restaurant Supply,8.00,18.00,11.00,BATCH-016,Bar Storage,5115,SKU-00466,VIN-001398,Notes for item 466
Sample Item 467,Sample description for inventory item 467,beverages,oz,4.00,Gourmet Goods LLC,9.00,20.00,19.00,BATCH-017,Prep Station,5116,SKU-00467,VIN-001401,Notes for item 467
Sample Item 468,Sample description for inventory item 468,other,gal,4.75,Sunrise Produce,10.00,22.00,22.00,BATCH-018,Pantry,5117,SKU-00468,VIN-001404,Notes for item 468
Sample Item 469,Sample description for inventory item 469,produce,liter,5.50,Fresh Farms Co.,11.00,24.00,17.00,BATCH-019,Walk-in Cooler,5118,SKU-00469,VIN-001407,Notes for item 469
Sample Item 470,Sample description for inventory item 470,meat,case,6.25,Prime Protein Supply,5.00,19.00,9.00,BATCH-020,Dry Storage,5119,SKU-00470,VIN-001410,Notes for item 470
Sample Item 471,Sample description for inventory item 471,dairy,each,7.00,DairyBest Distributors,6.00,16.00,14.00,BATCH-021,Freezer,5120,SKU-00471,VIN-001413,Notes for item 471
Sample Item 472,Sample description for inventory item 472,dry_goods,pack,7.75,Metro Restaurant Supply,7.00,18.00,10.00,BATCH-022,Bar Storage,5121,SKU-00472,VIN-001416,Notes for item 472
Sample Item 473,Sample description for inventory item 473,beverages,lb,8.50,Gourmet Goods LLC,8.00,20.00,12.00,BATCH-023,Prep Station,5122,SKU-00473,VIN-001419,Notes for item 473
Sample Item 474,Sample description for inventory item 474,other,kg,9.25,Sunrise Produce,9.00,22.00,20.00,BATCH-024,Pantry,5123,SKU-00474,VIN-001422,Notes for item 474
Sample Item 475,Sample description for inventory item 475,produce,oz,10.00,Fresh Farms Co.,10.00,24.00,19.00,BATCH-025,Walk-in Cooler,5124,SKU-00475,VIN-001425,Notes for item 475
Sample Item 476,Sample description for inventory item 476,meat,gal,10.75,Prime Protein Supply,11.00,21.00,13.00,BATCH-026,Dry Storage,5125,SKU-00476,VIN-001428,Notes for item 476
Sample Item 477,Sample description for inventory item 477,dairy,liter,11.50,DairyBest Distributors,5.00,16.00,13.00,BATCH-027,Freezer,5126,SKU-00477,VIN-001431,Notes for item 477
Sample Item 478,Sample description for inventory item 478,dry_goods,case,12.25,Metro Restaurant Supply,6.00,18.00,15.00,BATCH-028,Bar Storage,5127,SKU-00478,VIN-001434,Notes for item 478
Sample Item 479,Sample description for inventory item 479,beverages,each,13.00,Gourmet Goods LLC,7.00,20.00,9.00,BATCH-029,Prep Station,5128,SKU-00479,VIN-001437,Notes for item 479
Sample Item 480,Sample description for inventory item 480,other,pack,13.75,Sunrise Produce,8.00,22.00,22.00,BATCH-030,Pantry,5129,SKU-00480,VIN-001440,Notes for item 480
Sample Item 481,Sample description for inventory item 481,produce,lb,3.25,Fresh Farms Co.,9.00,19.00,16.00,BATCH-031,Walk-in Cooler,5130,SKU-00481,VIN-001443,Notes for item 481
Sample Item 482,Sample description for inventory item 482,meat,kg,4.00,Prime Protein Supply,10.00,21.00,11.00,BATCH-032,Dry Storage,5131,SKU-00482,VIN-001446,Notes for item 482
Sample Item 483,Sample description for inventory item 483,dairy,oz,4.75,DairyBest Distributors,11.00,23.00,12.00,BATCH-033,Freezer,5132,SKU-00483,VIN-001449,Notes for item 483
Sample Item 484,Sample description for inventory item 484,dry_goods,gal,5.50,Metro Restaurant Supply,5.00,18.00,12.00,BATCH-034,Bar Storage,5133,SKU-00484,VIN-001452,Notes for item 484
Sample Item 485,Sample description for inventory item 485,beverages,liter,6.25,Gourmet Goods LLC,6.00,20.00,10.00,BATCH-035,Prep Station,5134,SKU-00485,VIN-001455,Notes for item 485
Sample Item 486,Sample description for inventory item 486,other,case,7.00,Sunrise Produce,7.00,17.00,8.00,BATCH-036,Pantry,5135,SKU-00486,VIN-001458,Notes for item 486
Sample Item 487,Sample description for inventory item 487,produce,each,7.75,Fresh Farms Co.,8.00,19.00,14.00,BATCH-037,Walk-in Cooler,5136,SKU-00487,VIN-001461,Notes for item 487
Sample Item 488,Sample description for inventory item 488,meat,pack,8.50,Prime Protein Supply,9.00,21.00,15.00,BATCH-038,Dry Storage,5137,SKU-00488,VIN-001464,Notes for item 488
Sample Item 489,Sample description for inventory item 489,dairy,lb,9.25,DairyBest Distributors,10.00,23.00,22.00,BATCH-039,Freezer,5138,SKU-00489,VIN-001467,Notes for item 489
Sample Item 490,Sample description for inventory item 490,dry_goods,kg,10.00,Metro Restaurant Supply,11.00,25.00,20.00,BATCH-040,Bar Storage,5139,SKU-00490,VIN-001470,Notes for item 490
Sample Item 491,Sample description for inventory item 491,beverages,oz,10.75,Gourmet Goods LLC,5.00,15.00,11.00,BATCH-041,Prep Station,5140,SKU-00491,VIN-001473,Notes for item 491
Sample Item 492,Sample description for inventory item 492,other,gal,11.50,Sunrise Produce,6.00,17.00,17.00,BATCH-042,Pantry,5141,SKU-00492,VIN-001476,Notes for item 492
Sample Item 493,Sample description for inventory item 493,produce,liter,12.25,Fresh Farms Co.,7.00,19.00,18.00,BATCH-043,Walk-in Cooler,5142,SKU-00493,VIN-001479,Notes for item 493
Sample Item 494,Sample description for inventory item 494,meat,case,13.00,Prime Protein Supply,8.00,21.00,11.00,BATCH-044,Dry Storage,5143,SKU-00494,VIN-001482,Notes for item 494
Sample Item 495,Sample description for inventory item 495,dairy,each,13.75,DairyBest Distributors,9.00,23.00,23.00,BATCH-045,Freezer,5144,SKU-00495,VIN-001485,Notes for item 495
Sample Item 496,Sample description for inventory item 496,dry_goods,pack,3.25,Metro Restaurant Supply,10.00,20.00,10.00,BATCH-046,Bar Storage,5145,SKU-00496,VIN-001488,Notes for item 496
Sample Item 497,Sample description for inventory item 497,beverages,lb,4.00,Gourmet Goods LLC,11.00,22.00,15.00,BATCH-047,Prep Station,5146,SKU-00497,VIN-001491,Notes for item 497
Sample Item 498,Sample description for inventory item 498,other,kg,4.75,Sunrise Produce,5.00,17.00,8.00,BATCH-048,Pantry,5147,SKU-00498,VIN-001494,Notes for item 498
Sample Item 499,Sample description for inventory item 499,produce,oz,5.50,Fresh Farms Co.,6.00,19.00,14.00,BATCH-049,Walk-in Cooler,5148,SKU-00499,VIN-001497,Notes for item 499
Sample Item 500,Sample description for inventory item 500,meat,gal,6.25,Prime Protein Supply,7.00,21.00,11.00,BATCH-050,Dry Storage,5149,SKU-00500,VIN-001500,Notes for item 500
Sample Item 501,Sample description for inventory item 501,dairy,liter,7.00,DairyBest Distributors,8.00,18.00,13.00,BATCH-051,Freezer,5100,SKU-00501,VIN-001503,Notes for item 501
Sample Item 502,Sample description for inventory item 502,dry_goods,case,7.75,Metro Restaurant Supply,9.00,20.00,18.00,BATCH-052,Bar Storage,5101,SKU-00502,VIN-001506,Notes for item 502
Sample Item 503,Sample description for inventory item 503,beverages,each,8.50,Gourmet Goods LLC,10.00,22.00,18.00,BATCH-053,Prep Station,5102,SKU-00503,VIN-001509,Notes for item 503
Sample Item 504,Sample description for inventory item 504,other,pack,9.25,Sunrise Produce,11.00,24.00,24.00,BATCH-054,Pantry,5103,SKU-00504,VIN-001512,Notes for item 504
Sample Item 505,Sample description for inventory item 505,produce,lb,10.00,Fresh Farms Co.,5.00,19.00,14.00,BATCH-055,Walk-in Cooler,5104,SKU-00505,VIN-001515,Notes for item 505
Sample Item 506,Sample description for inventory item 506,meat,kg,10.75,Prime Protein Supply,6.00,16.00,16.00,BATCH-056,Dry Storage,5105,SKU-00506,VIN-001518,Notes for item 506
Sample Item 507,Sample description for inventory item 507,dairy,oz,11.50,DairyBest Distributors,7.00,18.00,9.00,BATCH-057,Freezer,5106,SKU-00507,VIN-001521,Notes for item 507
Sample Item 508,Sample description for inventory item 508,dry_goods,gal,12.25,Metro Restaurant Supply,8.00,20.00,8.00,BATCH-058,Bar Storage,5107,SKU-00508,VIN-001524,Notes for item 508
Sample Item 509,Sample description for inventory item 509,beverages,liter,13.00,Gourmet Goods LLC,9.00,22.00,13.00,BATCH-059,Prep Station,5108,SKU-00509,VIN-001527,Notes for item 509
Sample Item 510,Sample description for inventory item 510,other,case,13.75,Sunrise Produce,10.00,24.00,24.00,BATCH-060,Pantry,5109,SKU-00510,VIN-001530,Notes for item 510
Sample Item 511,Sample description for inventory item 511,produce,each,3.25,Fresh Farms Co.,11.00,21.00,15.00,BATCH-061,Walk-in Cooler,5110,SKU-00511,VIN-001533,Notes for item 511
Sample Item 512,Sample description for inventory item 512,meat,pack,4.00,Prime Protein Supply,5.00,16.00,12.00,BATCH-062,Dry Storage,5111,SKU-00512,VIN-001536,Notes for item 512
Sample Item 513,Sample description for inventory item 513,dairy,lb,4.75,DairyBest Distributors,6.00,18.00,11.00,BATCH-063,Freezer,5112,SKU-00513,VIN-001539,Notes for item 513
Sample Item 514,Sample description for inventory item 514,dry_goods,kg,5.50,Metro Restaurant Supply,7.00,20.00,16.00,BATCH-064,Bar Storage,5113,SKU-00514,VIN-001542,Notes for item 514
Sample Item 515,Sample description for inventory item 515,beverages,oz,6.25,Gourmet Goods LLC,8.00,22.00,12.00,BATCH-065,Prep Station,5114,SKU-00515,VIN-001545,Notes for item 515
Sample Item 516,Sample description for inventory item 516,other,gal,7.00,Sunrise Produce,9.00,19.00,18.00,BATCH-066,Pantry,5115,SKU-00516,VIN-001548,Notes for item 516
Sample Item 517,Sample description for inventory item 517,produce,liter,7.75,Fresh Farms Co.,10.00,21.00,10.00,BATCH-067,Walk-in Cooler,5116,SKU-00517,VIN-001551,Notes for item 517
Sample Item 518,Sample description for inventory item 518,meat,case,8.50,Prime Protein Supply,11.00,23.00,21.00,BATCH-068,Dry Storage,5117,SKU-00518,VIN-001554,Notes for item 518
Sample Item 519,Sample description for inventory item 519,dairy,each,9.25,DairyBest Distributors,5.00,18.00,5.00,BATCH-069,Freezer,5118,SKU-00519,VIN-001557,Notes for item 519
Sample Item 520,Sample description for inventory item 520,dry_goods,pack,10.00,Metro Restaurant Supply,6.00,20.00,15.00,BATCH-070,Bar Storage,5119,SKU-00520,VIN-001560,Notes for item 520
Sample Item 521,Sample description for inventory item 521,beverages,lb,10.75,Gourmet Goods LLC,7.00,17.00,10.00,BATCH-071,Prep Station,5120,SKU-00521,VIN-001563,Notes for item 521
Sample Item 522,Sample description for inventory item 522,other,kg,11.50,Sunrise Produce,8.00,19.00,13.00,BATCH-072,Pantry,5121,SKU-00522,VIN-001566,Notes for item 522
Sample Item 523,Sample description for inventory item 523,produce,oz,12.25,Fresh Farms Co.,9.00,21.00,11.00,BATCH-073,Walk-in Cooler,5122,SKU-00523,VIN-001569,Notes for item 523
Sample Item 524,Sample description for inventory item 524,meat,gal,13.00,Prime Protein Supply,10.00,23.00,15.00,BATCH-074,Dry Storage,5123,SKU-00524,VIN-001572,Notes for item 524
Sample Item 525,Sample description for inventory item 525,dairy,liter,13.75,DairyBest Distributors,11.00,25.00,25.00,BATCH-075,Freezer,5124,SKU-00525,VIN-001575,Notes for item 525
Sample Item 526,Sample description for inventory item 526,dry_goods,case,3.25,Metro Restaurant Supply,5.00,15.00,13.00,BATCH-076,Bar Storage,5125,SKU-00526,VIN-001578,Notes for item 526
Sample Item 527,Sample description for inventory item 527,beverages,each,4.00,Gourmet Goods LLC,6.00,17.00,16.00,BATCH-077,Prep Station,5126,SKU-00527,VIN-001581,Notes for item 527
Sample Item 528,Sample description for inventory item 528,other,pack,4.75,Sunrise Produce,7.00,19.00,14.00,BATCH-078,Pantry,5127,SKU-00528,VIN-001584,Notes for item 528
Sample Item 529,Sample description for inventory item 529,produce,lb,5.50,Fresh Farms Co.,8.00,21.00,18.00,BATCH-079,Walk-in Cooler,5128,SKU-00529,VIN-001587,Notes for item 529
Sample Item 530,Sample description for inventory item 530,meat,kg,6.25,Prime Protein Supply,9.00,23.00,13.00,BATCH-080,Dry Storage,5129,SKU-00530,VIN-001590,Notes for item 530
Sample Item 531,Sample description for inventory item 531,dairy,oz,7.00,DairyBest Distributors,10.00,20.00,12.00,BATCH-081,Freezer,5130,SKU-00531,VIN-001593,Notes for item 531
Sample Item 532,Sample description for inventory item 532,dry_goods,gal,7.75,Metro Restaurant Supply,11.00,22.00,14.00,BATCH-082,Bar Storage,5131,SKU-00532,VIN-001596,Notes for item 532
Sample Item 533,Sample description for inventory item 533,beverages,liter,8.50,Gourmet Goods LLC,5.00,17.00,17.00,BATCH-083,Prep Station,5132,SKU-00533,VIN-001599,Notes for item 533
